USER,SUB,SUB_PERIOD,SUB_START_TS,SUB_END_TS,PRICE,PRICE_USD,CURRENCY,COUNTRY_CODE
76,bronze,month,2020-05-24T03:48:48-04:00,6/24/20,12,12,USD,US
65,bronze,month,2021-09-06T22:49:51-04:00,10/7/21,12,12,USD,US
54,silver,year,2020-03-17T03:28:33-04:00,3/17/21,599,599,USD,US
51,bronze,year,2021-02-20T08:51:05-05:00,2/20/22,69,82.34429869,EUR,FR
8,silver,month,2021-01-14T16:34:52-05:00,2/14/21,559,27.58961952,MXN,MX
72,bronze,month,2020-08-09T03:22:26-04:00,9/9/20,10,11.53062149,EUR,IE
54,bronze,year,2021-05-29T21:35:56-04:00,5/30/22,69,95.24537416,GBP,GB
47,bronze,month,2020-09-22T09:02:08-04:00,10/22/20,10,12.69681078,GBP,GB
39,bronze,month,2019-02-19T04:57:49-05:00,3/19/19,10,12.84604654,GBP,GB
2,bronze,month,2021-08-09T22:30:59-04:00,9/10/21,800,10.69304624,RUB,RU
85,bronze,month,2021-01-20T15:26:09-05:00,2/20/21,10,11.94786892,EUR,NL
40,bronze,month,2022-07-12T21:21:22-04:00,8/13/22,12,12,USD,US
43,bronze,year,2021-02-12T03:48:22-05:00,2/12/22,84,84,USD,US
63,silver,year,2019-06-21T10:29:29-04:00,6/21/20,479,597.3509733,GBP,GB
65,bronze,month,2022-08-26T23:36:24-04:00,9/27/22,10,11.79805315,GBP,GB
84,silver,year,2020-05-06T21:18:13-04:00,5/6/21,158.76,158.76,USD,US
46,bronze,month,2019-05-05T10:36:29-04:00,6/5/19,9.95,9.95,USD,US
8,bronze,month,2020-04-24T08:20:29-04:00,5/24/20,9.95,9.95,USD,US
53,bronze,month,2021-06-03T15:19:41-04:00,7/3/21,12,12,USD,US
68,bronze,year,2020-05-07T06:40:03-04:00,5/7/21,84,84,USD,BR
73,bronze,month,2019-11-07T04:45:20-05:00,12/7/19,12,12,USD,US
40,bronze,month,2022-02-19T22:28:18-05:00,3/20/22,12,12,USD,US
54,silver,month,2020-09-29T10:59:04-04:00,10/29/20,24.49,31.09448961,GBP,GB
74,bronze,month,2021-05-20T22:04:16-04:00,6/21/21,12,12,USD,US
31,bronze,year,2019-10-11T05:54:39-04:00,10/11/20,101,75.43340293,CAD,CA
80,bronze,year,2020-12-29T09:03:30-05:00,12/29/21,59.95,59.95,USD,US
36,bronze,year,2020-04-12T01:04:23-04:00,4/12/21,101,62.26783747,AUD,AU
89,silver,year,2019-02-14T11:44:27-05:00,2/14/20,199,199,USD,US
69,bronze,month,2019-06-25T20:28:01-04:00,7/25/19,12,8.20056143,AUD,AU
1,bronze,year,2019-10-29T04:28:01-04:00,10/29/20,84,84,USD,US
13,bronze,year,2023-03-25T13:54:17-04:00,3/25/24,77.72,77.72,USD,US
77,bronze,year,2021-11-10T19:37:27-05:00,11/30/22,8400,72.53742636,JPY,JP
74,silver,year,2021-01-14T08:38:41-05:00,1/14/22,479,572.3029211,EUR,FR
42,bronze,year,2023-01-24T11:58:01-05:00,1/24/24,80.34,80.34,USD,US
40,bronze,year,2020-06-20T06:49:22-04:00,6/20/21,49.95,55.20196618,EUR,IT
26,bronze,month,2019-05-11T03:43:43-04:00,6/11/19,9.95,9.95,USD,US
89,bronze,year,2021-09-08T13:42:39-04:00,9/8/22,84,84,USD,CA
52,silver,year,2021-08-22T00:00:09-04:00,8/22/22,199,199,USD,NZ
56,bronze,month,2022-04-16T21:08:02-04:00,5/17/22,10,12.80286282,GBP,GB
22,bronze,month,2019-05-17T13:46:09-04:00,6/17/19,9.95,9.95,USD,US
1,bronze,year,2022-08-31T23:54:28-04:00,9/1/23,69,68.3990962,EUR,IT
32,silver,month,2022-06-04T13:43:37-04:00,7/4/22,5500,6.0243271,CLP,CL
49,bronze,month,2020-04-11T04:42:14-04:00,5/11/20,10,10.6225371,EUR,DE
41,silver,year,2021-08-23T18:06:45-04:00,7/31/22,240,240,USD,NZ
74,bronze,month,2021-01-12T09:53:22-05:00,2/12/21,7.95,9.498555788,EUR,PT
40,bronze,month,2020-08-05T18:48:42-04:00,9/5/20,12,12,USD,US
14,bronze,month,2021-05-16T21:54:32-04:00,6/17/21,95,11.1494664,SEK,SE
30,bronze,year,2020-09-15T03:49:10-04:00,9/15/21,84,84,USD,CA
32,bronze,year,2020-10-09T03:25:20-04:00,10/9/21,84,84,USD,US
64,bronze,month,2021-06-11T21:44:32-04:00,7/12/21,10,13.80367742,GBP,GB
3,bronze,month,2019-05-05T08:35:04-04:00,6/5/19,10,12.62210661,GBP,GB
61,silver,month,2021-03-12T17:53:57-05:00,4/12/21,24.99,24.99,USD,US
71,bronze,month,2021-06-05T23:17:46-04:00,7/6/21,12,12,USD,US
39,bronze,month,2019-08-18T10:18:20-04:00,9/18/19,9.95,9.95,USD,US
88,bronze,month,2022-02-19T12:16:59-05:00,3/19/22,6.99,6.99,USD,US
49,silver,month,2022-01-25T04:57:46-05:00,2/25/22,87.9,27.7436052,ILS,IL
23,bronze,year,2021-05-14T00:29:41-04:00,5/14/22,59.95,59.95,USD,US
8,bronze,year,2022-10-25T02:12:59-04:00,10/25/23,714,62.49484563,SEK,SE
50,bronze,month,2019-11-22T04:52:36-05:00,12/22/19,12,12,USD,ZA
32,bronze,year,2023-01-19T20:15:54-05:00,1/20/24,269,60.46302455,PLN,PL
73,bronze,year,2021-10-04T00:19:08-04:00,10/4/22,49.95,57.26061302,EUR,NL
21,bronze,year,2020-09-26T03:48:05-04:00,9/26/21,69,87.6079944,GBP,GB
62,bronze,month,2019-08-24T04:21:19-04:00,9/24/19,12,12,USD,US
17,bronze,month,2019-10-07T06:16:06-04:00,11/7/19,9.95,9.95,USD,US
5,bronze,month,2022-10-21T21:43:47-04:00,11/22/22,13,9.296705438,CAD,CA
77,bronze,year,2021-02-04T07:17:06-05:00,1/9/22,49.95,59.61011188,EUR,FR
75,bronze,month,2021-04-14T22:28:45-04:00,5/3/21,12,8.997839328,AUD,AU
17,silver,year,2021-01-23T05:18:41-05:00,1/23/22,189,225.8147225,EUR,DE
39,silver,month,2021-04-26T21:17:20-04:00,5/26/21,24.99,24.99,USD,US
53,silver,year,2020-03-27T14:01:00-04:00,3/27/21,240,240,USD,US
42,bronze,month,2022-10-16T21:26:19-04:00,11/17/22,12,12,USD,US
17,bronze,year,2021-05-10T00:55:24-04:00,5/10/22,49.95,59.52560432,EUR,IT
44,bronze,year,2021-02-07T04:14:32-05:00,2/7/22,84,84,USD,US
44,bronze,month,2021-04-11T00:07:47-04:00,5/11/21,12,12,USD,BR
17,bronze,month,2021-06-03T22:55:10-04:00,7/4/21,12,9.149078455,AUD,AU
24,bronze,year,2022-09-30T23:11:54-04:00,10/1/23,84,84,USD,US
89,platinum,year,2022-07-11T11:50:57-04:00,7/11/23,900,900,USD,US
20,silver,year,2021-05-20T21:29:29-04:00,5/15/22,189,260.8895031,GBP,GB
67,bronze,year,2019-02-07T10:10:05-05:00,2/7/20,69,88.63772113,GBP,GB
45,bronze,month,2019-11-28T06:13:47-05:00,12/28/19,12,12,USD,IN
75,bronze,year,2020-08-12T16:48:25-04:00,8/12/21,84,84,USD,US
31,bronze,year,2019-10-10T04:30:21-04:00,9/18/20,84,84,USD,NG
78,silver,year,2020-08-20T06:32:01-04:00,8/20/21,240,240,USD,US
87,silver,year,2021-02-05T05:46:19-05:00,2/5/22,159,189.7499057,EUR,FR
39,bronze,month,2022-05-20T10:18:54-04:00,6/20/22,6.99,6.99,USD,US
1,bronze,month,2020-05-24T04:12:19-04:00,6/19/20,800,10.78676976,RUB,RU
41,bronze,month,2022-07-20T20:39:14-04:00,8/21/22,95,8.965650337,SEK,US
41,bronze,month,2021-03-24T00:30:49-04:00,4/24/21,12,12,USD,US
14,bronze,month,2022-03-20T22:30:51-04:00,4/21/22,10,10.80681348,EUR,DE
55,bronze,month,2019-01-24T06:16:30-05:00,2/18/19,12,12,USD,BR
52,silver,year,2021-04-07T05:08:47-04:00,4/7/22,189,219.5939619,EUR,FR
76,bronze,month,2021-08-28T05:39:29-04:00,9/28/21,6.99,6.99,USD,US
82,bronze,month,2023-03-14T15:32:45-04:00,4/14/23,11.22,11.22,USD,US
24,silver,month,2022-07-29T00:20:56-04:00,8/29/22,24.99,24.99,USD,US
61,silver,month,2021-04-28T12:43:26-04:00,5/28/21,24.99,24.99,USD,US
14,bronze,year,2020-06-01T09:49:20-04:00,6/1/21,80.33,80.33,USD,MX
77,bronze,month,2019-04-21T07:35:50-04:00,5/21/19,12,8.361339234,AUD,AU
62,bronze,month,2019-08-28T05:24:48-04:00,9/28/19,12,12,USD,FR
23,bronze,month,2019-01-20T04:15:28-05:00,2/20/19,12,12,USD,SN
37,bronze,month,2023-02-08T19:58:48-05:00,3/9/23,15,15,USD,US
17,bronze,month,2022-12-15T22:20:39-05:00,1/16/23,10,10.36398049,EUR,DE
7,bronze,month,2019-06-07T08:25:11-04:00,7/7/19,12,12,USD,US
92,silver,year,2022-01-18T16:52:30-05:00,1/18/23,240,240,USD,GB
14,silver,year,2021-04-03T05:12:05-04:00,4/3/22,252000,222.9469452,KRW,KR
9,silver,year,2021-06-10T18:22:57-04:00,7/2/22,192,192,USD,US
8,bronze,year,2022-01-15T10:25:08-05:00,1/13/23,84,84,USD,US
70,bronze,year,2020-04-02T06:33:10-04:00,4/2/21,59.95,59.95,USD,US
16,bronze,month,2021-03-15T08:13:53-04:00,4/15/21,12,12,USD,BR
4,bronze,month,2021-07-21T17:58:09-04:00,8/21/21,6.99,6.99,USD,US
78,bronze,year,2022-04-04T20:49:25-04:00,4/5/23,69,88.33975344,GBP,GB
70,bronze,month,2023-01-09T23:23:22-05:00,2/10/23,12,12,USD,GB
10,bronze,month,2022-03-19T20:47:33-04:00,6/18/22,10,12.97439822,GBP,GB
61,silver,month,2020-03-26T16:56:54-04:00,4/26/20,19.84,19.84,USD,US
57,bronze,month,2021-01-31T04:27:26-05:00,2/28/21,12,12,USD,US
51,bronze,month,2021-11-17T23:55:03-05:00,12/18/21,9.95,9.95,USD,US
9,bronze,month,2022-10-05T09:41:48-04:00,11/5/22,28.9,5.2812086,BRL,BR
70,bronze,year,2021-09-18T00:16:40-04:00,9/18/22,59.95,59.95,USD,DE
16,bronze,year,2020-04-16T03:29:33-04:00,4/16/21,69,73.295506,EUR,US
38,bronze,month,2020-07-18T08:03:10-04:00,8/18/20,12,8.29630959,AUD,AU
67,bronze,month,2021-06-09T21:21:01-04:00,7/10/21,12,12,USD,US
41,silver,year,2020-06-13T08:00:20-04:00,6/13/21,159,194.7023542,GBP,GB
85,silver,year,2022-12-29T22:24:06-05:00,12/30/23,288,190.5910677,AUD,AU
15,bronze,year,2022-11-06T19:41:04-05:00,11/7/23,180,115.6961481,AUD,AU
44,bronze,month,2021-03-16T14:50:06-04:00,4/16/21,6.99,6.99,USD,US
68,bronze,year,2020-05-03T07:04:52-04:00,5/3/21,49.95,60.58990776,GBP,GB
65,silver,year,2022-11-13T03:29:55-05:00,11/13/23,240,240,USD,US
82,bronze,month,2022-08-26T23:25:19-04:00,9/27/22,12,12,USD,EE
72,silver,year,2021-11-25T19:54:21-05:00,11/26/22,240,240,USD,US
59,silver,year,2022-05-21T20:58:50-04:00,5/22/23,288,220.2601272,CAD,CA
79,bronze,year,2020-06-18T09:35:28-04:00,6/18/21,88200,72.51431796,KRW,KR
59,bronze,month,2021-05-08T00:19:48-04:00,6/8/21,13,10.51005497,CAD,CA
6,bronze,month,2020-09-09T07:53:57-04:00,10/9/20,9.95,9.95,USD,US
4,bronze,year,2019-11-17T08:13:00-05:00,11/17/20,59.95,59.95,USD,GB
64,silver,year,2019-11-20T11:32:35-05:00,11/17/20,159,172.4786726,EUR,ES
30,bronze,month,2019-03-15T13:51:07-04:00,3/31/19,9.95,9.95,USD,US
65,bronze,year,2019-12-02T03:26:19-05:00,12/2/20,84,84,USD,CL
0,bronze,year,2022-05-23T16:09:26-04:00,5/23/23,84,84,USD,US
72,silver,year,2021-12-26T19:37:55-05:00,12/27/22,24000,207.9830496,JPY,JP
58,bronze,month,2020-04-06T05:45:19-04:00,5/6/20,12,12,USD,US
15,bronze,year,2020-05-15T03:38:00-04:00,5/15/21,101,71.22968886,CAD,CA
4,silver,year,2019-05-19T08:42:03-04:00,5/19/20,199,199,USD,US
60,bronze,month,2022-03-02T21:32:32-05:00,4/2/22,11.58,11.58,USD,CA
30,silver,year,2020-04-14T02:51:51-04:00,4/14/21,288,177.5558138,AUD,AU
26,bronze,year,2020-08-24T03:26:12-04:00,8/24/21,84,84,USD,US
1,bronze,month,2021-03-05T12:43:44-05:00,4/6/21,12,12,USD,RO
72,bronze,month,2019-08-21T04:14:53-04:00,9/21/19,12,12,USD,US
71,bronze,month,2021-01-30T04:16:59-05:00,2/28/21,25,3.314030468,TRY,TR
88,bronze,year,2021-11-17T20:44:18-05:00,11/18/22,69,77.33743899,EUR,BE
19,bronze,month,2020-12-13T07:05:25-05:00,1/13/21,35,9.304323847,PLN,PL
87,bronze,month,2021-07-14T20:28:39-04:00,8/15/21,10,11.61982651,EUR,ES
76,silver,year,2019-10-19T05:48:57-04:00,10/19/20,189,235.0784626,GBP,GB
67,bronze,year,2019-06-03T11:47:23-04:00,6/3/20,84,84,USD,AR
74,bronze,year,2021-12-19T21:10:38-05:00,12/20/22,59.95,59.95,USD,US
79,bronze,month,2020-04-11T05:49:04-04:00,5/11/20,12,12,USD,BR
65,bronze,month,2020-11-27T03:39:02-05:00,12/21/20,80,12.51821339,DKK,DK
6,bronze,month,2022-08-07T22:28:49-04:00,9/8/22,12,12,USD,US
47,bronze,month,2020-04-10T03:40:24-04:00,4/16/20,10,12.15665062,GBP,GB
32,bronze,month,2019-07-23T06:57:30-04:00,8/23/19,12,8.228956139,AUD,AU
13,platinum,year,2021-10-19T00:00:00-04:00,10/19/23,0,0,JPY,jp
65,bronze,month,2019-07-09T17:41:05-04:00,8/9/19,12,12,USD,US
63,platinum,year,2020-03-23T13:47:00-04:00,3/23/21,658.77,711.4042084,EUR,IT
42,silver,year,2021-12-19T21:12:57-05:00,12/20/22,199,199,USD,US
11,bronze,month,2019-12-19T05:13:11-05:00,1/19/20,9.95,9.95,USD,US
80,bronze,year,2021-05-19T21:45:10-04:00,5/20/22,84,84,USD,US
46,bronze,year,2022-02-24T22:17:25-05:00,2/25/23,49.95,55.37057895,EUR,IT
89,bronze,month,2020-10-07T05:27:44-04:00,11/7/20,9.95,9.95,USD,CA
68,silver,year,2021-05-27T21:51:22-04:00,5/28/22,189,225.2320163,EUR,FR
88,bronze,month,2020-09-26T05:08:06-04:00,10/26/20,12,12,USD,US
39,silver,month,2022-04-26T21:10:34-04:00,5/27/22,35,35,USD,US
28,bronze,month,2020-03-19T11:49:51-04:00,4/19/20,11.35,11.35,USD,CA
69,bronze,year,2021-04-23T22:42:01-04:00,4/24/22,84,84,USD,US
77,bronze,year,2020-04-24T05:59:38-04:00,4/24/21,49.95,53.05957282,EUR,ES
19,bronze,month,2021-09-01T21:09:56-04:00,10/2/21,10,11.57003901,EUR,IT
76,bronze,year,2021-04-28T21:45:11-04:00,4/29/22,69,80.16922417,EUR,DE
16,bronze,month,2021-05-26T22:42:17-04:00,6/27/21,12,12,USD,BR
3,bronze,month,2021-08-29T17:03:27-04:00,9/29/21,12,12,USD,US
32,bronze,month,2021-06-20T21:32:31-04:00,7/21/21,12,12,USD,US
5,bronze,month,2021-03-27T00:16:02-04:00,4/27/21,6.99,6.99,USD,US
25,silver,month,2021-05-15T20:49:48-04:00,6/15/21,30.99,25.05435412,CAD,CA
44,bronze,year,2021-07-04T20:43:55-04:00,7/5/22,84,84,USD,US
9,bronze,year,2020-03-25T11:19:39-04:00,3/25/21,59.95,59.95,USD,DE
74,bronze,month,2021-07-17T21:45:14-04:00,8/18/21,12,12,USD,US
89,platinum,year,2022-04-20T04:22:13-04:00,4/20/23,,,USD,NZ
55,bronze,year,2020-02-26T07:51:57-05:00,2/26/21,49.95,53.81185168,EUR,FI
83,bronze,year,2023-04-10T21:45:02-04:00,4/11/24,84,84,USD,US
39,bronze,month,2021-06-20T00:23:45-04:00,7/20/21,12,12,USD,US
22,bronze,month,2020-05-18T06:58:53-04:00,6/18/20,9.95,9.95,USD,US
66,bronze,month,2023-01-16T21:13:01-05:00,2/17/23,12,12,USD,US
74,silver,year,2021-09-07T20:40:33-04:00,9/8/22,599,599,USD,HK
86,bronze,year,2022-01-16T19:42:45-05:00,1/3/23,69,92.45743003,GBP,US
80,bronze,year,2021-10-23T21:27:26-04:00,10/24/22,69,79.09874472,EUR,DE
81,platinum,year,2020-03-23T00:38:34-04:00,3/23/21,882.77,528.7199832,AUD,AU
27,bronze,year,2021-05-07T19:14:11-04:00,5/7/22,80.75,80.75,USD,US
73,silver,year,2020-02-08T03:22:15-05:00,2/8/21,189,203.6124118,EUR,DE
80,bronze,month,2021-12-14T23:07:31-05:00,1/14/22,6.99,6.99,USD,US
35,silver,month,2022-08-04T14:22:55-04:00,9/4/22,24.49,28.89343215,GBP,GB
11,bronze,year,2019-10-06T05:08:08-04:00,10/6/20,5995,54.55959215,JPY,JP
76,bronze,month,2022-02-10T22:53:56-05:00,3/11/22,11,11.70260704,CHF,CH
60,bronze,month,2021-07-20T00:45:49-04:00,8/20/21,12,12,USD,US
90,silver,year,2021-10-21T20:49:09-04:00,10/22/22,240,240,USD,US
11,platinum,year,2021-05-14T21:47:30-04:00,5/15/22,840,1001.031184,EUR,AT
16,bronze,month,2022-01-03T16:24:50-05:00,2/3/22,12,12,USD,BR
32,bronze,month,2021-11-06T23:32:23-04:00,12/6/21,11.63,11.63,USD,US
19,bronze,month,2019-03-30T07:21:30-04:00,4/30/19,12,12,USD,US
77,silver,year,2022-07-21T12:11:48-04:00,7/21/23,288,218.7223198,CAD,CA
38,bronze,month,2022-10-07T23:25:05-04:00,11/8/22,12,12,USD,US
34,bronze,month,2020-06-28T03:51:13-04:00,7/28/20,13,9.397006345,CAD,CA
46,silver,month,2020-12-16T12:51:26-05:00,1/16/21,215,34.53636089,DKK,DK
65,bronze,month,2022-09-28T21:35:14-04:00,10/29/22,12,12,USD,US
69,bronze,year,2019-10-09T05:46:56-04:00,10/9/20,49.95,54.29183965,EUR,FR
25,bronze,year,2021-10-29T05:02:37-04:00,10/29/22,185,19.94052655,TRY,TR
28,bronze,month,2022-03-02T23:20:22-05:00,4/2/22,6.99,9.069104353,GBP,AE
91,silver,month,2022-04-22T03:41:21-04:00,5/22/22,35.99,26.20517193,AUD,AU
21,bronze,month,2021-06-10T05:27:31-04:00,7/10/21,599,8.234707875,INR,IN
12,bronze,month,2019-04-27T23:26:06-04:00,5/27/19,12,12,USD,US
31,bronze,month,2020-07-11T06:49:24-04:00,8/11/20,12,8.29630959,AUD,AU
73,bronze,month,2019-12-10T05:50:59-05:00,1/10/20,12,12,USD,US
61,bronze,year,2020-02-27T03:31:59-05:00,2/21/21,84,84,USD,US
47,bronze,year,2020-02-28T09:32:46-05:00,2/28/21,69,87.9281734,GBP,GB
31,bronze,month,2022-12-08T23:16:06-05:00,1/9/23,12,12,USD,US
41,bronze,month,2019-10-12T04:56:23-04:00,11/12/19,12,12,USD,BR
13,bronze,year,2019-06-22T07:22:45-04:00,6/22/20,0,0,ILS,IL
89,silver,year,2020-04-30T10:04:21-04:00,4/30/21,170.27,170.27,USD,US
61,silver,year,2020-03-25T08:23:54-04:00,4/17/21,189,204.1006655,EUR,IE
24,bronze,month,2023-02-28T14:15:38-05:00,3/31/23,11.44,11.44,USD,AE
27,silver,year,2019-11-08T07:21:56-05:00,11/8/20,252000,214.0337052,KRW,KR
12,bronze,month,2021-12-15T20:49:48-05:00,1/16/22,25,1.791332605,TRY,US
76,bronze,month,2023-03-15T07:45:05-04:00,4/15/23,20,20,USD,AR
18,bronze,month,2022-10-23T22:39:24-04:00,11/24/22,12,12,USD,US
85,bronze,year,2019-04-21T11:50:25-04:00,4/21/20,59.95,59.95,USD,US
11,silver,year,2021-05-18T01:38:12-04:00,5/18/22,199,199,USD,US
0,bronze,year,2019-07-20T14:36:35-04:00,7/20/20,49.95,61.32440113,GBP,GB
35,silver,year,2022-02-21T04:44:52-05:00,2/21/23,189,209.5102987,EUR,BE
69,silver,year,2019-10-14T19:10:05-04:00,9/20/20,240,240,USD,US
42,bronze,month,2019-09-09T06:22:27-04:00,10/9/19,7.95,8.608153452,EUR,NL
87,bronze,year,2019-09-03T06:24:32-04:00,9/3/20,84,84,USD,US
60,bronze,month,2022-09-08T23:50:44-04:00,10/9/22,12,12,USD,US
51,bronze,year,2022-10-26T21:04:38-04:00,10/27/23,84,84,USD,US
37,bronze,year,2020-07-04T03:36:56-04:00,7/4/21,336,96.4719461,ILS,IL
92,bronze,year,2021-04-24T01:07:47-04:00,4/24/22,69.95,52.44990508,AUD,AU
47,silver,month,2021-12-30T07:11:46-05:00,1/30/22,1250,24.89008738,PHP,PH
3,bronze,month,2021-04-22T22:34:19-04:00,5/23/21,12,12,USD,US
77,bronze,year,2022-11-04T00:53:18-04:00,11/4/23,59.95,59.95,USD,US
6,bronze,month,2019-07-11T05:20:24-04:00,8/11/19,10,12.27715738,GBP,GB
10,bronze,year,2021-04-03T13:42:06-04:00,4/3/22,69,93.36332384,GBP,GB
83,bronze,month,2021-02-12T06:54:21-05:00,3/12/21,12,12,USD,AE
23,silver,year,2019-12-08T06:10:29-05:00,12/8/20,240,240,USD,US
7,bronze,year,2020-05-12T06:07:23-04:00,5/12/21,84,84,USD,GB
66,bronze,month,2019-10-14T06:29:32-04:00,11/14/19,13,9.709249882,CAD,CA
2,bronze,year,2019-08-15T03:43:01-04:00,8/15/20,336,94.40112814,ILS,IL
28,bronze,month,2021-10-12T20:53:06-04:00,11/13/21,12,12,USD,US
33,bronze,month,2021-11-04T20:57:30-04:00,11/21/21,12,12,USD,CR
38,bronze,month,2023-04-02T11:34:39-04:00,5/2/23,12,12,USD,IN
40,bronze,month,2021-10-28T21:22:04-04:00,12/29/21,12,12,USD,US
36,silver,year,2020-04-12T03:27:39-04:00,4/12/21,339.15,339.15,USD,IN
58,silver,month,2021-05-24T22:23:38-04:00,6/24/21,24.99,24.99,USD,US
1,bronze,year,2023-02-20T01:42:55-05:00,2/20/24,59.95,59.95,USD,US
19,bronze,month,2019-06-07T23:46:16-04:00,7/7/19,12.1,12.1,USD,US
7,bronze,month,2020-12-24T04:25:18-05:00,1/24/21,10,11.91457699,EUR,DE
17,bronze,month,2019-05-03T03:34:19-04:00,6/3/19,10,12.62210661,GBP,GB
27,bronze,month,2020-04-28T05:38:16-04:00,5/28/20,12,12,USD,US
53,bronze,year,2020-08-02T03:26:43-04:00,8/2/21,69,79.56128829,EUR,FI
8,silver,year,2020-09-10T07:43:45-04:00,9/10/21,189,239.9697238,GBP,GB
26,silver,year,2021-12-09T21:41:47-05:00,12/10/22,240,240,USD,US
40,bronze,year,2020-11-06T04:48:25-05:00,11/6/21,69,80.17072322,EUR,DE
58,bronze,year,2020-07-10T03:22:39-04:00,7/10/21,69,77.70970978,EUR,DE
58,silver,year,2021-04-22T22:46:29-04:00,4/23/22,479,556.537078,EUR,AT
85,bronze,year,2020-10-13T14:24:05-04:00,10/13/21,84,84,USD,US
72,bronze,year,2021-02-08T10:02:09-05:00,2/8/22,59.95,59.95,USD,US
53,bronze,month,2019-08-04T04:48:11-04:00,9/4/19,9.95,9.95,USD,US
22,silver,year,2023-03-12T20:25:52-04:00,3/13/24,240,240,USD,US
61,bronze,month,2020-02-03T04:00:30-05:00,3/3/20,12,12,USD,US
34,bronze,month,2020-07-11T03:50:34-04:00,8/11/20,12,8.29630959,AUD,AU
45,bronze,month,2022-11-04T21:39:45-04:00,12/5/22,12,12,USD,US
88,silver,year,2019-12-14T13:17:08-05:00,12/14/20,148.19,161.6425966,EUR,IT
16,silver,year,2021-04-27T00:50:29-04:00,4/27/22,199,199,USD,US
27,silver,month,2021-03-02T16:59:37-05:00,4/2/21,24.99,24.99,USD,US
74,bronze,year,2020-06-07T05:57:58-04:00,6/7/21,84,84,USD,US
30,bronze,year,2022-05-23T20:18:34-04:00,5/24/23,84,84,USD,US
2,bronze,year,2022-12-10T19:32:21-05:00,12/11/23,108,108,USD,US
89,bronze,year,2022-05-23T20:32:56-04:00,5/24/23,84,84,USD,US
23,bronze,month,2020-06-29T07:10:11-04:00,7/29/20,9.95,9.95,USD,US
44,silver,month,2022-06-21T13:20:41-04:00,7/21/22,24.99,24.99,USD,US
52,silver,year,2019-04-02T00:00:00-04:00,4/2/20,399,399,USD,US
32,silver,year,2022-03-18T23:51:57-04:00,3/19/23,240,240,USD,US
30,bronze,month,2021-02-13T08:26:42-05:00,3/13/21,12,12,USD,US
37,bronze,year,2019-11-01T05:45:28-04:00,11/1/20,69,68.64436277,CHF,CH
29,bronze,month,2020-12-10T08:42:12-05:00,1/10/21,16,11.79232716,SGD,SG
59,bronze,month,2022-07-01T08:00:42-04:00,8/1/22,6.99,6.99,USD,US
3,bronze,month,2020-10-19T06:31:14-04:00,11/19/20,13,9.692445107,CAD,CA
71,bronze,year,2020-01-17T20:22:55-05:00,1/17/21,84,84,USD,US
58,bronze,year,2019-06-10T08:50:18-04:00,5/15/20,59.95,59.95,USD,US
11,bronze,year,2022-04-14T22:01:10-04:00,4/15/23,84,84,USD,US
11,bronze,year,2021-04-09T23:00:48-04:00,4/10/22,84,84,USD,US
24,bronze,month,2020-01-12T08:38:12-05:00,2/12/20,12,12,USD,SE
55,bronze,month,2019-05-09T04:41:08-04:00,5/27/19,12,12,USD,US
82,bronze,month,2021-02-28T12:45:29-05:00,3/31/21,12,12,USD,US
58,bronze,year,2023-01-11T20:13:09-05:00,1/12/24,69,73.0198069,EUR,GR
31,bronze,year,2020-10-30T06:28:31-04:00,10/30/21,84,84,USD,US
44,bronze,year,2019-10-25T04:11:05-04:00,10/25/20,84,84,USD,US
68,bronze,month,2021-02-07T05:26:02-05:00,3/7/21,12,12,USD,US
22,bronze,year,2022-11-05T21:18:41-04:00,11/6/23,144,144,USD,US
10,bronze,month,2019-09-25T16:01:24-04:00,10/25/19,800,12.08348344,RUB,RU
19,bronze,year,2019-12-18T14:09:40-05:00,12/18/20,84,84,USD,US
4,bronze,year,2021-05-07T21:25:56-04:00,5/8/22,69,82.22756152,EUR,NL
24,bronze,year,2021-12-04T03:29:51-05:00,12/4/22,88200,73.9605069,KRW,KR
10,bronze,year,2021-09-25T21:04:01-04:00,9/26/22,69,93.47294823,GBP,GB
30,bronze,year,2020-11-26T05:19:06-05:00,11/26/21,101,76.01934834,CAD,CA
32,bronze,month,2022-01-31T20:11:12-05:00,2/28/22,6.99,6.99,USD,US
37,platinum,year,2021-12-30T10:52:01-05:00,12/30/22,630,699.1723784,EUR,DE
85,bronze,year,2020-06-27T03:19:04-04:00,6/27/21,84,84,USD,US
37,bronze,year,2022-03-29T22:08:28-04:00,3/30/23,84,84,USD,US
26,bronze,year,2020-06-11T16:08:32-04:00,6/11/21,69,84.49347447,GBP,GB
54,silver,month,2021-11-16T19:27:11-05:00,12/16/21,32.99,25.93576878,CAD,CA
28,silver,year,2022-04-06T04:28:40-04:00,4/6/23,189,241.9741073,GBP,GB
3,bronze,month,2019-05-14T05:37:56-04:00,6/14/19,12,12,USD,US
86,bronze,month,2022-09-17T20:47:53-04:00,10/17/22,6.99,6.99,USD,US
15,platinum,month,2020-04-23T13:54:22-04:00,7/23/20,,,USD,US
39,silver,year,2020-03-05T12:53:40-05:00,3/5/21,199,199,USD,US
10,bronze,month,2022-06-20T22:10:33-04:00,7/21/22,12,12,USD,US
58,silver,year,2022-03-09T21:36:50-05:00,3/10/23,189,245.2161263,GBP,GB
63,bronze,year,2020-05-31T06:05:41-04:00,5/31/21,59.95,59.95,USD,MY
